project_name,file_name,nr_classes,nr_functions,ncls,slc,mlc,nr_of_lines,file_length,regexpsl,line_length,method_length,has_todo,boolean_e_c,cdac,cfoc,ccn,nppathc,javancss,nbugs,nbugs_confirmation
Apache Camel,SpringIntegrationBinding.java,1,5,16,1,16,53,0,1,7,0,0,0,0,0,0,0,0,0.06666667,0.06666667
Apache Camel,SpringIntegrationMessage.java,1,10,41,1,16,99,0,1,1,0,0,0,0,0,0,0,0,0.06666667,0.06666667
Apache Camel,SpringWebserviceProducer.java,4,12,137,11,16,254,0,14,53,0,0,0,0,3,3,2,2,0.5,0.5
Apache Camel,StreamCachingInterceptor.java,1,4,19,0,16,55,0,0,0,0,0,0,0,0,0,0,0,0.2720238,0.2720238
Apache Camel,TimerRouteWithTracerTest.java,2,2,8,0,16,36,0,1,1,0,0,0,0,0,0,0,0,0.5,0.5
Apache Camel,XPathRouteConcurrentTest.java,2,8,37,0,16,95,0,1,1,0,0,0,0,0,0,0,0,0.25,0.25
Apache Camel,AbstractDataFormatFeature.java,1,11,69,5,16,138,0,11,13,0,0,0,0,1,2,1,2,0.5,0.5
Apache Camel,AuthTokenLoginFailureTest.java,2,3,26,2,16,65,0,0,0,0,0,0,0,0,0,0,0,0.14285715,0.14285715
Apache Camel,CxfWsdlFirstProcessorTest.java,1,4,19,0,16,50,0,3,2,0,0,0,0,0,0,0,0,0.14285715,0.14285715
Apache Camel,HttpGetWithPathHeaderTest.java,2,2,8,0,16,38,0,2,1,0,0,0,0,0,0,0,0,1.0,1.0
Apache Camel,JavaSpaceRequestReplyTest.java,3,7,64,0,16,117,0,2,8,0,0,0,1,1,0,0,2,0.25,0.25
Apache Camel,JcrAuthTokenWithLoginTest.java,2,3,16,2,16,50,0,0,1,0,0,0,0,0,0,0,0,0.14285715,0.14285715
Apache Camel,JpaIdempotentConsumerTest.java,6,12,107,6,16,196,0,1,14,0,0,0,1,1,0,0,4,2.0,2.0
Apache Camel,SpringIntegrationConsumer.java,1,5,69,10,16,143,0,3,19,0,0,0,0,1,2,2,3,0.06666667,0.06666667
Apache Camel,SpringIntegrationEndpoint.java,1,14,45,0,16,100,0,1,5,0,0,0,0,1,0,0,0,0.06666667,0.06666667
Apache Camel,SpringIntegrationProducer.java,2,5,51,5,16,110,0,2,17,0,0,0,0,1,1,1,0,0.06666667,0.06666667
Apache Camel,BeanWithXPathInjectionTest.java,3,7,42,2,16,95,0,1,5,0,0,0,0,0,0,0,0,0.33333334,0.33333334
Apache Camel,CacheManagerFactoryRefTest.java,4,6,38,0,16,83,0,0,2,0,0,0,0,1,0,0,0,0.14285715,0.14285715
Apache Camel,CxfHttpJmsClientServerTest.java,1,2,29,0,16,63,0,1,3,0,0,0,0,1,0,0,0,0.12179487,0.12179487
Apache Camel,CxfMessageHeadersRelayTest.java,4,36,407,17,16,748,0,72,135,0,1,0,1,1,2,2,4,0.07692308,0.07692308
Apache Camel,DefaultCacheManagerFactory.java,1,1,5,0,16,28,0,0,1,0,0,0,0,0,0,0,0,0.14285715,0.14285715
Apache Camel,MailMultipleRecipientsTest.java,2,5,38,7,16,91,0,0,8,0,0,0,0,0,0,0,0,0.5,0.5
Apache Camel,MultiInstanceProcessorTest.java,3,5,31,1,16,80,0,1,8,0,0,0,0,1,0,0,0,0.25,0.25
Apache Camel,SmppSubmitMultiCommandTest.java,1,12,187,1,22,426,0,40,62,0,0,0,1,1,0,0,4,0.125,0.125
Apache Camel,TemporaryQueueReplyManager.java,3,12,116,16,16,225,0,8,32,0,0,0,0,2,1,1,3,1.0,1.0
Apache Camel,WSDLSoapServiceFactoryBean.java,1,9,63,7,16,123,0,2,9,0,0,0,1,1,0,0,2,0.125,0.125
Apache Camel,AsyncProcessorTypeConverter.java,1,2,15,0,16,53,0,1,3,0,0,0,0,0,0,0,0,0.20512821,0.20512821
Apache Camel,BeanWithJXPathInjectionTest.java,3,9,41,0,16,92,0,1,3,0,0,0,0,1,0,0,0,0.33333334,0.33333334
Apache Camel,BindyKeyValuePairDataFormat.java,1,6,74,19,16,161,0,1,11,0,0,0,0,1,1,1,3,0.11111111,0.11111111
Apache Camel,CxfWsdlFirstPayloadModeTest.java,1,4,16,1,16,53,0,3,1,0,0,0,0,0,0,0,0,0.04761905,0.04761905
Apache Camel,ExceptionWithManagementTest.java,4,6,28,0,16,72,0,6,5,0,0,0,0,0,0,0,0,0.5,0.5
Apache Camel,InterceptSendToEndpointTest.java,7,13,82,21,16,208,0,4,10,0,0,0,0,0,0,0,2,0.5,0.5
Apache Camel,JmsSimpleInOnlyNoMutateTest.java,3,5,31,0,16,70,0,0,3,0,0,0,0,1,0,0,0,0.25,0.25
Apache Camel,SampleRouteBuilderContainer.java,1,2,9,0,16,34,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25
Apache Camel,GenericFileExpressionRenamer.java,1,5,20,1,16,52,0,1,0,0,0,0,0,0,0,0,0,0.06666667,0.06666667
Apache Camel,HttpHeaderFilterStrategyTest.java,1,3,65,0,16,102,0,1,48,0,0,0,0,0,0,0,4,1.5,1.5
Apache Camel,HttpOperationFailedException.java,1,9,36,0,16,75,0,0,2,0,0,0,0,0,0,0,0,1.0,1.0
Apache Camel,HttpProducerSelectMethodTest.java,2,9,101,5,16,186,0,1,18,0,0,0,0,0,0,0,2,0.14285715,0.14285715
Apache Camel,MagicAnnotationPostProcessor.java,2,2,19,0,16,53,0,0,8,0,0,0,0,1,0,0,0,0.16666667,0.16666667
Apache Camel,MultiPartCustomerServiceImpl.java,1,5,52,0,16,106,0,1,3,0,0,0,0,1,0,0,1,0.25,0.25
Apache Camel,OsgiPackageScanClassResolver.java,1,6,57,9,16,114,0,4,12,0,0,0,0,1,1,0,1,1.5,1.5
Apache Camel,RecipientListReturnValueTest.java,3,8,36,0,16,90,0,3,1,0,0,0,0,1,0,0,0,0.5,0.5
Apache Camel,ServiceInterfaceStrategyTest.java,1,5,62,5,16,127,0,2,21,0,0,0,0,0,0,0,2,0.14285715,0.14285715
Apache Camel,VelocityTemplateInHeaderTest.java,3,8,38,0,16,86,0,1,4,0,0,0,0,1,0,0,0,1.0,1.0
Apache Camel,AnnotationTypeConverterLoader.java,1,14,194,25,16,390,0,1,70,0,0,1,1,1,6,3,3,1.5,1.5
Apache Camel,CacheBasedMessageBodyReplacer.java,1,6,36,1,16,74,0,0,3,0,0,0,0,0,0,0,0,0.14285715,0.14285715
Apache Camel,ConditionalExceptionProcessor.java,1,6,27,2,16,71,0,0,5,0,0,0,0,0,0,0,0,0.2777778,0.2777778
Apache Camel,ExtractXPathWithNamespaceTest.java,2,5,28,0,16,69,0,0,6,0,0,0,0,0,0,0,0,0.33333334,0.33333334
Apache Camel,SpringInitializationIssueTest.java,1,3,15,1,16,45,0,0,5,0,0,0,0,0,0,0,0,0.25,0.25
Apache Camel,SpringStaticRecipientListTest.java,1,1,7,0,16,28,0,0,2,0,0,0,0,0,0,0,0,0.33333334,0.33333334
Apache Camel,CamelTransportClientServerTest.java,1,3,45,0,16,87,0,10,8,0,0,0,0,1,0,0,0,0.12179487,0.12179487
Apache Camel,DefaultExceptionPolicyStrategy.java,1,7,92,26,16,252,0,0,54,0,0,0,0,1,2,1,3,0.5,0.5
Apache Camel,FreemarkerTemplateInHeaderTest.java,3,8,38,0,16,86,0,1,4,0,0,0,0,1,0,0,0,1.0,1.0
Apache Camel,JettyResponseBodyWhenErrorTest.java,3,4,28,0,16,64,0,0,4,0,0,0,0,0,0,0,0,0.5,0.5
Apache Camel,JmsRequestReplyCorrelationTest.java,9,15,99,3,16,218,0,1,21,0,0,0,0,1,0,0,2,0.5833333,0.5833333
Apache Camel,JmsResequencerTestRouteBuilder.java,1,1,6,0,16,32,0,0,2,0,0,0,0,0,0,0,0,0.2,0.2
Apache Camel,MinaTransferExchangeOptionTest.java,3,7,71,2,16,122,0,1,6,0,0,0,0,1,0,0,3,0.071428575,0.071428575
Apache Camel,SampleInitializingRouteBuilder.java,1,4,15,0,16,47,0,0,1,0,0,0,0,0,0,0,0,0.25,0.25
Apache Camel,TransactionErrorHandlerBuilder.java,1,12,74,7,16,172,0,2,27,0,0,0,0,1,1,1,3,0.14285715,0.14285715
Apache Camel,CxfEndpointBeanDefinitionParser.java,1,5,49,1,16,95,0,0,9,0,0,2,0,1,2,0,0,1.0,1.0
Apache Camel,DefaultPackageScanClassResolver.java,1,24,256,21,16,518,0,9,64,0,0,0,1,1,4,2,4,1.0,1.0
Apache Camel,DefaultParameterMappingStrategy.java,1,4,25,0,16,61,0,1,11,0,0,0,0,0,0,0,0,1.0,1.0
Apache Camel,FailedToCreateConsumerException.java,1,4,15,0,16,47,0,1,5,0,0,0,0,0,0,0,0,0.33333334,0.33333334
Apache Camel,RoutingSlipDataModificationTest.java,3,8,36,2,16,84,0,0,2,0,0,0,0,0,0,0,0,0.25,0.25
Apache Camel,DefaultProducerTemplateAsyncTest.java,20,43,337,17,16,591,0,1,33,0,0,0,1,1,0,0,2,0.33333334,0.33333334
Apache Camel,FileConsumerRelativeFileNameTest.java,2,4,22,3,16,62,0,1,4,0,0,0,0,0,0,0,0,0.33333334,0.33333334
Apache Camel,GenericFileDeleteProcessStrategy.java,1,7,53,11,16,119,0,0,8,0,0,0,0,1,1,0,1,1.0,1.0
Apache Camel,GenericFileRenameProcessStrategy.java,1,10,50,8,16,112,0,0,6,0,0,0,0,0,0,0,1,1.2720238,1.2720238
Apache Camel,HttpClientRouteEnableChunkedTest.java,3,5,39,2,16,84,0,10,5,0,0,0,0,1,0,0,0,0.33333334,0.33333334
Apache Camel,InstrumentationInterceptStrategy.java,1,3,29,4,16,80,0,1,12,0,0,0,0,1,0,0,0,0.1,0.1
Apache Camel,MailAttachmentDuplicateNamesTest.java,2,3,44,12,16,99,0,0,10,0,0,0,0,1,0,0,1,0.5,0.5
Apache Camel,ValidationWithHandlePipelineTest.java,2,2,8,0,16,41,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
Apache Camel,XPathAnnotationExpressionFactory.java,1,4,32,2,16,87,0,8,7,0,0,0,0,1,0,1,0,0.33333334,0.33333334
Apache Camel,ConfigureDocLitWrapperInterceptor.java,1,4,18,0,16,52,0,5,3,0,0,0,0,0,0,0,0,0.04761905,0.04761905
Apache Camel,CxfPayLoadCustomizedExceptionTest.java,1,1,6,0,16,34,0,1,3,0,0,0,0,0,0,0,0,0.2,0.2
Apache Camel,InterceptSendToEndpointDefinition.java,2,16,81,22,16,200,0,2,18,0,2,0,0,1,0,0,2,0.5,0.5
Apache Camel,DefaultPackageScanClassResolverTest.java,1,14,107,2,16,182,0,11,28,0,0,0,0,1,0,0,2,1.0,1.0
Apache Camel,FileConsumerAutoCreateDirectoryTest.java,6,10,59,11,16,131,0,1,4,0,0,0,0,1,0,0,1,1.5,1.5
Apache Camel,JmxInstrumentationUsingDefaultsTest.java,2,11,100,4,16,203,0,1,27,0,0,0,0,1,0,0,3,0.5277778,0.5277778
Apache Camel,MarkerFileExclusiveReadLockStrategy.java,1,7,56,6,16,112,0,0,15,0,0,0,0,1,1,0,1,1.0,1.0
Apache Camel,PropertyPlaceholderDelegateRegistry.java,1,10,38,4,16,97,0,1,2,0,0,0,0,1,0,0,0,0.030303031,0.030303031
Apache Camel,MinaUdpWithInOutUsingPlainSocketTest.java,3,5,37,0,16,79,0,0,4,0,0,0,0,1,0,0,0,0.071428575,0.071428575
Apache Camel,RawMessageContentRedirectInterceptor.java,1,2,33,2,16,66,0,0,2,0,0,0,0,1,1,1,0,0.2,0.2
Apache Camel,SftpChangedExclusiveReadLockStrategy.java,1,12,80,9,16,153,0,0,18,0,0,0,0,1,1,1,3,1.0,1.0
Apache Camel,JmsRouteWithInOnlyAndMultipleAcksTest.java,4,8,49,10,16,118,0,3,9,0,0,0,0,1,0,0,0,0.5,0.5
Apache Camel,JmxInstrumentationUsingPropertiesTest.java,1,3,12,1,16,46,0,2,2,0,0,0,0,0,0,0,0,0.33333334,0.33333334
Apache Camel,CxfGreeterPayLoadWithFeatureRouterTest.java,1,4,24,0,16,74,0,10,4,0,0,0,0,0,0,0,0,0.6666667,0.6666667
Apache Camel,JmxInstrumentationUsingPlatformMBSTest.java,1,4,25,2,16,71,0,2,2,0,0,0,0,0,0,0,0,0.33333334,0.33333334
Apache Camel,MinaTcpWithIoOutProcessorExceptionTest.java,3,4,19,3,16,55,0,0,5,0,0,0,0,0,0,0,0,0.071428575,0.071428575
Apache Camel,QueueToQueueRequestReplyTransactionTest.java,3,3,27,0,16,70,0,0,9,0,0,0,0,1,0,0,0,0.2777778,0.2777778
Apache Camel,FromFileToFtpDefaultRootRenameStrategyTest.java,2,7,39,5,22,94,0,1,6,0,0,0,0,1,0,0,0,1.0,1.0
Apache Camel,CXFWsdlOnlyPayloadModeMultiPartNoSpringTest.java,2,8,49,0,16,111,0,19,8,0,0,0,0,1,0,0,0,0.04761905,0.04761905
Apache Camel,XmppRouteMultipleProducersSingleConsumerTest.java,2,6,33,0,16,87,0,2,7,0,0,0,0,0,0,0,0,0.33333334,0.33333334
Apache Click,ClickApp.java,2,33,562,41,51,1180,0,0,8,0,0,0,1,1,10,7,13,4.1666665,4.1666665
Apache Click,FileField.java,1,16,76,5,23,321,0,0,8,0,0,0,0,0,1,1,3,1.0,1.0
Apache Click,FormTable.java,1,12,137,12,15,451,0,0,20,0,1,0,0,1,1,1,4,1.0,1.0
Apache Click,BorderPage.java,1,6,32,4,4,101,0,0,5,0,0,0,0,0,0,0,0,0.25,0.25
Apache Click,ClickUtils.java,1,16,159,31,0,294,0,29,26,0,0,0,0,1,2,1,2,1.0,1.0
Apache Click,CustomForm.java,1,10,53,3,0,97,0,14,0,0,0,0,0,0,0,0,1,0.25,0.25
Apache Click,SpringPage.java,1,7,26,0,0,87,0,0,0,0,0,0,0,1,0,0,0,0.16666667,0.16666667
Apache Click,CayenneForm.java,1,18,210,51,18,742,0,0,33,0,1,0,0,1,5,3,4,0.5,0.5
Apache Click,ClickServlet.java,7,35,618,29,29,1722,0,1,58,1,0,1,1,2,10,10,13,3.25,3.25
Apache Click,AttributeTest.java,1,5,185,84,0,331,0,38,3,0,0,0,0,0,0,1,6,1.0,1.0
Apache Click,MockContainer.java,2,45,227,7,16,864,0,0,30,0,0,0,1,1,1,2,3,0.25,0.25
Apache Click,PropertySelect.java,1,27,188,10,15,629,0,0,12,0,0,0,0,1,2,1,3,0.5,0.5
Apache Click,PageLinkTreePage.java,2,4,44,10,18,117,0,0,3,0,0,0,0,0,0,0,0,1.0,1.0
Apache Click,RequestTypeConverter.java,1,5,123,3,15,263,0,0,8,0,0,0,0,1,3,3,3,1.0,1.0
Apache Felix,Jar.java,1,13,118,0,18,194,0,2,8,0,0,0,1,1,2,1,4,2.0,2.0
Apache Felix,Util.java,1,2,45,1,16,90,0,1,8,0,0,0,0,0,1,0,1,5.2,5.2
Apache Felix,Felix.java,13,133,1630,722,20,5049,1,10,284,8,24,2,1,3,34,31,28,10.275367,10.275367
Apache Felix,Closure.java,2,22,312,16,26,672,0,0,15,0,0,0,1,1,8,6,8,0.5,0.5
Apache Felix,AFactory.java,1,4,26,6,10,60,0,4,8,0,0,0,0,0,0,0,0,0.01724138,0.01724138
Apache Felix,CFactory.java,1,4,28,1,10,59,0,4,8,0,0,0,0,0,0,0,0,0.01724138,0.01724138
Apache Felix,CoreTest.java,1,6,55,0,27,129,0,1,12,0,1,0,0,0,0,0,1,1.0,1.0
Apache Felix,FindHook.java,1,1,7,0,15,63,0,4,8,0,0,0,0,0,0,0,0,0.125,0.125
Apache Felix,GCAction.java,1,3,14,0,16,51,0,0,1,0,0,0,0,0,0,0,0,0.25,0.25
Apache Felix,MetaData.java,1,5,16,0,18,49,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0.33333334
Apache Felix,BaseClass.java,1,1,4,0,18,27,0,2,0,0,0,0,0,0,0,0,0,0.33333334,0.33333334
Apache Felix,ClassUtil.java,1,2,27,1,18,75,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5
Apache Felix,EventHook.java,1,1,5,0,32,54,0,4,6,0,0,0,0,0,0,0,0,0.125,0.125
Apache Felix,ObrDeploy.java,1,3,123,10,18,349,0,11,29,0,0,0,1,1,3,3,3,1.0,1.0
Apache Felix,BaseMethod.java,6,29,176,41,39,551,0,0,39,0,0,0,0,1,3,1,2,0.3223863,0.3223863
Apache Felix,BindMethod.java,2,13,173,48,18,614,0,0,46,0,0,0,0,1,5,3,5,0.07890805,0.07890805
Apache Felix,BundleImpl.java,1,74,449,90,18,1250,0,2,39,0,4,0,1,1,7,6,3,0.2218315,0.2218315
Apache Felix,FilterImpl.java,3,23,89,0,18,208,0,0,3,0,0,0,0,3,0,0,2,2.875,2.875
Apache Felix,MockBundle.java,1,30,76,2,18,234,0,0,5,0,0,0,0,1,0,0,2,0.2,0.2
Apache Felix,OBRInstall.java,1,3,59,1,18,155,0,5,7,0,0,0,0,1,1,1,1,1.0,1.0
Apache Felix,Reflective.java,1,4,154,29,18,386,0,0,15,0,0,2,0,1,3,3,5,1.0,1.0
Apache Felix,ScrCommand.java,1,12,244,5,18,436,0,0,14,0,0,0,0,1,6,4,7,1.0,1.0
Apache Felix,BindMethods.java,1,4,16,0,18,74,0,0,2,0,0,0,0,1,0,0,0,0.041666668,0.041666668
Apache Felix,FileInstall.java,3,24,215,6,28,414,0,1,25,0,0,0,1,2,2,1,3,2.5,2.5
Apache Felix,JarRevision.java,1,6,63,15,18,179,0,0,6,0,0,0,0,1,1,1,2,0.125,0.125
Apache Felix,Manipulator.java,1,4,67,9,18,157,0,10,3,0,0,0,1,1,0,1,4,1.25,1.25
Apache Felix,OsgiManager.java,5,30,336,49,40,855,0,0,46,0,3,0,1,2,7,5,6,4.5833335,4.5833335
Apache Felix,Pojoization.java,2,21,353,24,27,668,0,13,31,0,0,0,1,1,9,6,8,1.5,1.5
Apache Felix,PropertyTag.java,3,27,192,6,18,336,0,0,32,0,0,0,0,1,1,1,4,2.090909,2.090909
Apache Felix,SigilParser.java,3,26,310,31,32,711,0,4,48,1,1,1,1,2,5,4,6,1.0,1.0
Apache Felix,TaskHandler.java,1,4,36,3,18,158,0,0,6,0,0,0,0,0,0,0,0,0.017857144,0.017857144
Apache Felix,ThreadLocal.java,1,4,8,0,18,26,0,0,1,0,0,0,0,0,0,0,0,0.06666667,0.06666667
Apache Felix,URLHandlers.java,1,17,226,54,18,703,0,55,45,0,0,0,1,1,3,4,4,2.0601237,2.0601237
Apache Felix,BundlePlugin.java,1,43,681,51,32,1532,0,1,161,0,0,0,1,1,15,9,11,10.3,10.3
Apache Felix,ClassChecker.java,1,7,45,1,19,165,0,3,7,0,0,0,0,1,1,0,0,0.98333335,0.98333335
Apache Felix,DispatchTask.java,5,17,79,28,23,326,0,30,8,0,0,0,0,1,0,0,2,0.017857144,0.017857144
Apache Felix,FactoryProxy.java,1,16,49,0,18,177,0,1,18,0,0,0,0,1,0,0,0,0.06666667,0.06666667
Apache Felix,IPojoContext.java,1,27,115,3,18,434,0,11,33,0,0,0,0,1,0,0,2,0.11111111,0.11111111
Apache Felix,IPojoFactory.java,2,45,344,29,46,873,0,6,94,0,0,0,1,1,5,3,7,0.06666667,0.06666667
Apache Felix,PluginHolder.java,6,58,315,37,36,852,0,0,31,0,6,0,0,3,4,2,5,1.5,1.5
Apache Felix,ResolverImpl.java,1,26,327,92,18,798,0,0,56,1,1,0,1,1,8,6,6,17.521324,17.521324
Apache Felix,ResourceImpl.java,1,46,218,1,17,369,0,4,12,0,0,0,1,1,2,2,4,2.25,2.25
Apache Felix,SecureAction.java,3,50,650,2,18,1343,0,2,28,1,0,0,1,2,3,2,5,0.060123783,0.060123783
Apache Felix,ServerSocket.java,1,12,19,0,18,34,0,0,5,0,0,0,0,0,0,0,0,0.035098523,0.035098523
Apache Felix,SimpleFilter.java,1,11,196,30,18,381,0,2,16,0,3,0,0,0,5,3,7,0.5,0.5
Apache Felix,SimpleLogger.java,1,41,133,0,16,242,0,0,1,0,0,0,0,0,1,0,3,0.041666668,0.041666668
Apache Felix,SlingServlet.java,0,0,14,0,100,131,0,0,0,0,0,0,0,0,0,0,0,0.017857144,0.017857144
Apache Felix,SystemBundle.java,2,11,88,26,18,256,0,3,6,0,2,0,1,1,1,1,3,1.0,1.0
Apache Felix,UnbindMethod.java,1,2,7,0,18,43,0,0,2,0,0,0,0,0,0,0,0,0.041666668,0.041666668
Apache Felix,UpdateThread.java,1,5,52,21,18,193,0,0,7,0,0,0,0,1,1,1,1,0.055098522,0.055098522
Apache Felix,VMStatPlugin.java,2,8,129,25,18,288,0,0,24,0,0,0,0,1,2,1,4,0.25,0.25
Apache Felix,BundleArchive.java,1,30,462,111,18,1237,0,5,41,0,1,0,1,1,5,7,7,2.0,2.0
Apache Felix,BundleBuilder.java,2,21,367,47,18,758,0,4,20,0,1,0,1,1,6,6,7,1.0,1.0
Apache Felix,CapabilitySet.java,1,17,237,48,18,549,0,0,9,0,1,0,1,1,6,2,5,0.5,0.5
Apache Felix,ComponentImpl.java,16,92,678,76,18,1165,0,33,100,0,0,1,1,1,8,3,7,0.02,0.02
Apache Felix,ConfigManager.java,2,28,500,61,16,1058,0,1,59,0,0,1,1,1,12,6,10,3.0,3.0
Apache Felix,FelixLauncher.java,1,13,115,0,16,168,0,6,4,0,0,0,0,1,0,0,3,0.5,0.5
Apache Felix,InstallAction.java,3,13,127,16,16,327,0,0,18,0,0,0,1,1,2,2,3,0.5,0.5
Apache Felix,MethodCreator.java,1,18,543,23,48,940,0,17,113,1,0,0,0,1,4,3,9,1.5333333,1.5333333
Apache Felix,ServiceClient.java,1,2,17,2,18,56,0,2,4,0,0,0,0,0,0,0,0,0.6666667,0.6666667
Apache Felix,UpdatedMethod.java,1,2,6,0,18,40,0,0,2,0,0,0,0,0,0,0,0,0.041666668,0.041666668
Apache Felix,ActivateMethod.java,2,12,95,15,18,274,0,0,18,0,0,0,0,1,3,1,3,1.2616667,1.2616667
Apache Felix,BindMethodTest.java,3,41,248,4,18,448,0,0,7,0,0,0,1,1,0,0,2,0.041666668,0.041666668
Apache Felix,BundlesServlet.java,5,56,847,101,17,1755,0,0,130,0,0,1,1,1,17,13,13,1.0,1.0
Apache Felix,FakeAnnotation.java,0,0,6,0,23,35,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2
Apache Felix,FilterImplTest.java,1,3,74,0,18,124,0,0,5,0,0,0,0,0,0,0,3,1.25,1.25
Apache Felix,HandlerManager.java,1,9,85,12,18,211,0,12,7,0,0,0,0,1,3,3,2,0.06666667,0.06666667
Apache Felix,InvocationUtil.java,2,3,34,4,18,111,0,1,3,0,0,0,0,1,1,1,0,0.02,0.02
Apache Felix,ManifestPlugin.java,1,6,61,1,18,169,0,0,9,0,0,0,1,1,1,1,3,2.2,2.2
Apache Felix,MetaDataReader.java,1,22,227,8,18,577,0,0,12,0,0,0,1,1,7,0,6,0.53333336,0.53333336
Apache Felix,ModifiedMethod.java,1,3,8,0,18,42,0,0,2,0,0,0,0,0,0,0,0,0.041666668,0.041666668
Apache Felix,ReferenceQueue.java,1,4,9,0,18,26,0,0,3,0,0,0,0,0,0,0,0,0.035098523,0.035098523
Apache Felix,SerialExecutor.java,2,4,27,0,18,87,0,4,0,0,0,0,0,0,0,0,0,0.09681159,0.09681159
Apache Felix,ServiceContext.java,1,10,18,0,18,125,0,3,18,0,0,0,0,0,0,0,0,0.11111111,0.11111111
Apache Felix,ServiceTracker.java,3,30,326,45,320,1141,0,57,209,0,0,0,0,1,8,10,5,0.02,0.02
Apache Felix,StartLevelImpl.java,1,12,86,23,49,280,0,12,6,0,0,0,0,1,1,1,2,0.26785713,0.26785713
Apache Felix,AbstractTracked.java,1,17,124,11,151,466,0,31,62,0,0,0,0,1,4,4,2,0.02,0.02
Apache Felix,BundleAllPlugin.java,2,18,220,5,62,600,0,14,53,0,0,0,1,1,2,2,4,1.8333334,1.8333334
Apache Felix,CacheThreadPool.java,2,13,94,31,47,362,0,45,36,0,1,0,0,1,0,0,3,0.017857144,0.017857144
Apache Felix,ComponentHolder.java,1,10,17,0,18,117,0,1,2,0,0,0,0,0,0,0,0,0.16666667,0.16666667
Apache Felix,HttpServiceImpl.java,1,14,86,0,16,178,0,0,11,0,0,0,1,1,0,0,2,1.1,1.1
Apache Felix,InstanceCreator.java,2,13,161,8,18,368,0,1,18,0,0,0,0,2,4,1,6,0.64285713,0.64285713
Apache Felix,InstanceHandler.java,2,21,182,7,18,438,0,0,31,0,0,0,1,1,5,0,3,0.06666667,0.06666667
Apache Felix,InstanceManager.java,1,42,366,36,18,908,0,43,54,0,0,0,1,1,8,8,6,1.0555556,1.0555556
Apache Felix,MethodCollector.java,3,13,145,2,18,356,0,10,18,0,0,0,0,0,4,4,4,0.2,0.2
Apache Felix,PreferencesImpl.java,1,44,288,12,25,652,0,0,12,0,0,0,0,1,5,5,4,1.0,1.0
Apache Felix,PropertyHandler.java,2,10,203,25,24,378,0,0,41,0,0,1,1,1,4,3,5,1.0909091,1.0909091
Apache Felix,ProvidedService.java,1,11,95,7,18,236,0,3,17,0,0,0,0,1,1,0,3,2.2539682,2.2539682
Apache Felix,ResourcesBundle.java,1,40,261,5,18,702,0,1,14,1,0,1,0,1,3,3,4,0.5,0.5
Apache Felix,ServiceRegistry.java,2,15,116,16,18,338,0,16,21,0,0,0,0,1,1,1,3,0.5825511,0.5825511
Apache Felix,ServicesServlet.java,2,22,253,8,18,515,0,0,34,0,0,0,1,1,2,1,3,0.33333334,0.33333334
Apache Felix,BundlePluginTest.java,1,6,109,0,18,194,0,1,6,0,0,0,1,1,0,0,4,2.5,2.5
Apache Felix,ComponentFactory.java,1,1,4,0,17,48,0,3,7,0,0,0,0,0,0,0,0,0.25396827,0.25396827
Apache Felix,ComponentManager.java,3,42,350,72,35,919,0,35,130,0,0,0,1,2,6,4,5,2.0873015,2.0873015
Apache Felix,ComponentMethods.java,1,5,32,1,18,86,0,0,10,0,0,0,0,1,0,0,0,0.041666668,0.041666668
Apache Felix,CompositeFactory.java,1,9,72,4,18,178,0,17,18,0,0,0,1,1,1,0,2,0.06666667,0.06666667
Apache Felix,CompositeManager.java,1,23,166,18,24,442,0,26,20,0,0,0,0,1,2,2,2,0.12,0.12
Apache Felix,DeactivateMethod.java,1,3,10,0,18,50,0,0,3,0,0,0,0,0,0,0,0,0.041666668,0.041666668
Apache Felix,DirectoryWatcher.java,2,25,335,66,57,829,0,0,44,1,0,0,1,1,5,4,6,9.833333,9.833333
Apache Felix,DynamicMBeanImpl.java,1,10,154,15,30,412,0,11,4,0,0,0,1,1,2,3,4,1.0,1.0
Apache Felix,MetadataRenderer.java,1,9,42,10,18,139,0,0,4,0,0,0,0,1,0,0,0,0.2,0.2
Apache Felix,MonitorAdminImpl.java,9,39,347,17,21,909,0,32,222,0,0,0,0,6,4,4,7,3.0,3.0
Apache Felix,PackageAdminImpl.java,3,16,126,26,18,355,0,9,6,0,0,0,1,1,3,2,2,0.76785713,0.76785713
Apache Felix,ResolverImplTest.java,2,10,99,2,18,181,0,0,23,0,0,0,1,1,0,0,3,1.2,1.2
Apache Felix,XmlCommonHandler.java,3,27,347,36,40,1021,0,18,63,2,4,0,0,1,4,4,7,0.5,0.5
Apache Felix,BundleContextImpl.java,1,34,167,88,18,516,0,0,12,0,0,1,0,1,1,1,2,0.139694,0.139694
Apache Felix,ComponentInstance.java,1,2,4,0,17,47,0,4,3,0,0,0,0,0,0,0,0,0.055555556,0.055555556
Apache Felix,ComponentMetadata.java,1,37,214,64,18,779,0,0,35,0,1,0,1,1,1,1,3,1.0416666,1.0416666
Apache Felix,ComponentRegistry.java,1,10,71,14,18,186,0,0,7,0,0,0,0,1,1,1,2,0.6956349,0.6956349
