@relation 'final_with_weka_header-weka.filters.unsupervised.attribute.Remove-R1-2,21-weka.filters.unsupervised.attribute.Remove-R1-2,5-7,9,11-12,17'

@attribute ncls numeric
@attribute slc numeric
@attribute regexpsl numeric
@attribute method_length numeric
@attribute cdac numeric
@attribute cfoc numeric
@attribute ccn numeric
@attribute nppathc numeric
@attribute nbug1 numeric

@data
358,66,67,0,1,2,2,0,0.333333
37,5,11,0,0,1,0,0,0.333333
57,6,8,0,0,1,1,1,1
13,0,4,0,0,0,0,0,0.142857
296,50,64,0,0,1,2,1,0.030303
37,0,9,0,0,1,0,0,0.142857
695,38,142,0,1,1,3,3,0.090909
204,49,0,0,0,1,4,2,0.5
63,7,16,0,0,1,1,1,2
334,71,232,0,1,1,4,2,0.5
78,2,23,0,0,0,0,0,0.5
189,59,43,0,0,1,2,2,3
259,37,0,0,1,1,1,1,0.916667
57,5,32,0,0,0,0,0,0.583333
69,0,10,0,0,1,0,0,0.071429
47,5,9,0,0,0,0,0,0.5
83,0,25,0,1,1,0,0,0.5
64,1,33,0,0,1,0,1,0.030303
49,3,8,0,0,0,1,0,0.071429
10,1,0,0,0,0,0,0,0.916667
18,0,4,0,0,0,0,0,0.142857
100,9,28,0,0,0,0,0,0.333333
765,160,139,1,0,1,12,11,0.25
50,9,21,0,0,1,0,0,0.090909
21,0,7,0,0,1,0,0,0.75
208,18,65,0,0,0,0,0,0.333333
226,38,46,0,0,1,0,1,0.5
89,23,25,0,0,1,1,1,0.090909
28,1,10,0,0,0,0,0,0.090909
122,60,41,0,0,1,0,1,0.833333
44,0,5,0,0,1,0,0,1
160,25,33,0,0,1,3,3,0.25
240,5,4,0,0,1,0,0,0.5
254,142,106,0,1,1,4,4,1.25
21,0,1,0,0,0,0,0,0.25
29,6,5,0,0,1,0,0,1.333333
85,1,9,0,0,1,1,1,0.5
75,9,11,0,0,1,1,1,2.5
29,1,17,0,1,1,0,0,0.090909
26,0,2,0,0,1,0,0,0.25
98,32,35,0,0,1,2,2,1
63,0,28,0,0,0,0,0,1
8,0,3,0,0,0,0,0,0.333333
148,2,9,0,0,0,0,0,0.052632
782,81,152,1,1,1,2,2,0.25
287,63,60,0,0,1,6,6,0.5
195,11,29,0,0,1,1,1,0.333333
175,15,28,0,1,2,2,2,1
56,2,8,0,0,0,0,0,0.5
15,0,1,0,0,0,0,0,0.25
176,20,76,0,0,1,0,0,0.030303
39,0,11,0,0,0,0,0,0.333333
28,8,8,0,0,0,0,0,0.25
136,15,39,0,0,1,0,0,0.5
29,2,6,0,1,1,0,0,0.255814
91,9,7,0,0,0,2,0,0.505814
48,1,7,0,0,0,0,0,0.001041
13,2,0,0,0,0,0,0,0.001041
60,1,1,0,0,0,1,0,0.005814
96,3,5,0,1,1,0,0,0.005814
201,16,86,0,0,1,0,0,1.001041
32,0,2,0,0,0,0,0,0.006855
9,0,6,0,0,0,0,0,0.052632
54,13,0,0,0,0,0,0,0.005814
52,0,18,0,0,1,0,0,0.001041
56,8,0,0,0,0,0,0,0.005814
72,0,0,0,0,1,0,0,0.005814
9,0,1,0,0,0,0,0,0.006855
18,0,1,0,0,0,0,0,0.005814
9,0,8,0,0,0,0,0,0.001041
35,0,10,0,0,0,0,0,0.001041
5,0,2,0,0,0,0,0,0.005814
316,38,9,0,1,1,5,7,3
13,0,0,0,0,0,0,0,0.005814
189,0,5,0,0,2,0,0,0.757937
53,1,0,0,0,1,0,0,0.005814
15,7,7,0,0,1,0,0,0.005814
2,0,0,0,0,0,0,0,0.005814
48,1,6,0,0,0,0,0,0.205814
543,27,80,0,1,1,11,10,1
7,0,0,0,0,0,0,0,0.005814
10,0,1,0,0,0,0,0,1.001041
6,0,3,0,0,0,0,0,0.005814
15,0,0,0,0,0,0,0,0.005814
924,110,1,0,0,1,1,3,0.005814
65,0,0,0,0,1,0,0,1.505814
139,17,0,0,0,1,1,0,0.651041
8,0,7,0,0,0,0,0,0.005814
22,0,7,0,0,0,0,0,0.005814
241,2,11,0,1,1,0,0,0.038462
72,4,12,0,0,0,0,0,0.005814
68,0,2,0,0,0,0,0,0.005814
14,0,0,0,0,0,0,0,0.001041
7,0,1,0,0,0,0,0,0.005814
12,0,0,0,0,0,0,0,0.005814
51,0,0,0,0,1,1,0,0.005814
38,0,5,0,0,0,0,0,1
37,0,5,0,0,0,0,0,0.038462
102,0,0,0,0,0,3,1,0.005814
7,0,0,0,0,0,0,0,0.005814
21,16,0,0,0,0,0,0,0.2
130,12,11,0,0,1,0,1,0.25
233,11,0,0,0,1,5,5,0.005814
363,14,4,0,1,1,0,0,0.005814
53,4,0,0,0,1,0,0,0.005814
136,33,76,0,0,1,0,0,1
20,5,6,0,1,1,0,0,0.005814
10,0,6,0,0,0,0,0,0.005814
57,1,5,0,0,1,0,0,0.001041
147,2,2,0,0,1,0,0,0.005814
147,18,17,0,0,1,4,3,0.006855
12,0,2,0,0,0,0,0,0.005814
31,0,1,0,0,0,0,0,0.059486
9,0,5,0,0,0,0,0,0.222222
4,0,0,0,0,0,0,0,0.006855
10,0,2,0,0,0,0,0,0.005814
88,4,3,0,0,1,1,1,0.005814
41,17,16,0,0,1,0,0,0.005814
64,2,11,0,0,1,0,0,1
175,0,0,0,1,1,0,0,0.505814
167,11,7,0,0,1,2,1,1
80,12,2,0,1,1,0,1,0.5
1124,26,6,0,1,1,11,12,0.506855
3,0,2,0,0,0,0,0,0.005814
11,0,7,0,0,0,0,0,0.001041
17,0,1,0,0,0,0,0,0.005814
15,0,1,0,0,0,0,0,0.005814
8,0,1,0,0,0,0,0,0.006855
11,0,6,0,0,0,0,0,0.001041
17,0,1,0,0,0,0,0,0.005814
16,0,1,0,0,0,0,0,0.005814
110,0,44,0,1,1,2,2,0.005814
39,3,0,0,0,1,1,1,0.205814
135,1,0,0,0,1,0,0,0.001041
94,0,0,0,1,1,0,0,0.005814
26,5,2,0,0,0,1,1,0.005814
474,7,41,0,1,1,2,2,2.084374
56,1,1,0,0,1,1,0,0.505814
28,0,0,0,0,0,0,0,0.005814
32,0,3,0,0,0,0,0,0.006855
98,1,10,0,0,1,1,1,0.052632
50,7,11,0,0,1,0,0,0.005814
19,0,0,0,0,1,0,0,0.005814
7,0,0,0,0,0,0,0,0.001041
40,2,1,0,0,0,1,1,1
10,0,0,0,0,0,0,0,1.006855
11,0,8,0,0,0,0,0,0.757937
7,0,0,0,0,0,0,0,0.205814
9,0,0,0,0,0,0,0,0.005814
112,8,31,0,0,1,0,0,1.066667
154,4,0,0,0,1,2,2,1
272,23,4,0,0,1,9,6,2
184,5,4,0,0,1,0,0,2.333333
18,0,1,0,0,0,0,0,0.005814
8,0,7,0,0,0,0,0,0.001041
198,0,1,0,0,1,2,3,1
33,0,8,0,0,0,0,0,0.005814
183,4,0,0,1,1,2,3,0.005814
461,36,3,0,0,2,1,3,0.005814
49,0,6,0,1,1,0,0,0.005814
39,0,3,0,0,0,0,0,0.005814
15,0,2,0,0,0,0,0,0.005814
10,0,0,0,0,0,0,0,1
112,5,2,0,0,0,1,0,0.5
93,2,0,0,0,1,1,2,0.005814
85,0,0,0,1,1,0,0,0.205814
35,0,0,0,0,1,0,0,0.25
100,0,13,0,0,1,0,0,0.5
12,0,0,0,0,0,0,0,0.001041
4,0,1,0,0,0,0,0,0.005814
71,1,0,0,0,1,0,0,0.005814
88,11,17,0,0,1,1,1,0.001041
40,4,0,0,0,1,0,0,0.757937
77,3,5,0,0,0,1,1,0.005814
153,5,8,0,0,1,0,0,0.972222
2,0,0,0,0,0,0,0,0.005814
59,0,0,0,0,1,0,0,0.001041
17,0,1,0,0,0,0,0,0.005814
16,1,1,0,0,0,0,0,0.005814
137,0,7,0,0,0,1,1,0.006855
98,7,2,0,1,1,0,0,1
107,2,12,0,0,1,0,0,0.25
163,2,5,0,0,1,0,0,0.005814
174,7,24,0,1,2,2,2,0.052632
11,0,3,0,0,0,0,0,0.005814
11,0,0,0,0,0,0,0,0.005814
20,0,7,0,0,0,0,0,0.001041
3,0,1,0,0,0,0,0,0.005814
161,2,49,0,1,3,3,3,0.005814
16,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0.005814
22,0,1,0,0,0,0,0,0.005814
61,2,6,0,1,1,0,0,0.535714
75,6,3,0,0,1,2,2,0.005814
28,0,4,0,0,0,0,0,0.006855
445,13,3,0,1,4,0,0,1.006855
41,4,2,0,0,1,1,1,0.005814
27,0,1,0,0,1,0,0,0.005814
57,7,13,0,1,1,0,0,0.005814
7,0,6,0,0,0,0,0,0.005814
4,0,0,0,0,0,0,0,0.005814
30,0,0,0,0,0,0,0,0.005814
86,0,17,0,1,2,0,0,0.005814
5,0,1,0,0,0,0,0,0.005814
8,0,2,0,0,0,0,0,0.005814
96,3,7,0,0,1,0,0,0.005814
336,9,4,0,1,2,0,0,0.091093
87,8,1,0,1,1,0,0,0.005814
71,9,14,0,0,1,0,0,0.005814
20,0,0,0,0,0,0,0,0.005814
14,0,1,0,0,0,0,0,0.005814
119,5,29,0,0,1,2,1,1
93,17,5,0,0,1,0,0,0.005814
10,2,0,0,0,0,0,0,0.005814
14,0,4,0,0,0,0,0,0.166667
127,15,8,0,0,1,2,2,0.005814
16,4,2,0,0,0,0,0,0.005814
12,0,3,0,0,0,0,0,0.001041
34,0,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0.005814
37,0,0,0,0,0,0,0,0.005814
41,0,0,0,0,0,0,0,0.005814
42,2,2,0,0,0,0,0,0.001041
101,5,28,0,0,1,2,2,0.001041
8,0,6,0,0,0,0,0,0.001041
79,1,12,0,0,1,0,1,0.005814
29,0,1,0,0,0,0,0,0.25
14,0,1,0,0,0,0,0,0.1
28,1,0,0,0,1,0,0,0.25
12,0,0,0,0,0,0,0,0.205814
10,0,1,0,0,0,0,0,0.15
80,0,0,0,1,1,0,0,0.005814
2,0,0,0,0,0,0,0,0.25
12,1,2,0,0,0,0,0,0.005814
109,1,3,0,0,0,0,0,0.006855
8,0,0,0,0,0,0,0,0.005814
61,5,0,0,0,0,1,1,0.255814
46,0,0,0,0,1,0,0,0.757937
79,2,5,0,1,2,0,0,0.005814
88,0,0,0,0,1,0,0,0.005814
9,0,1,0,0,0,0,0,0.005814
46,2,0,0,0,1,0,0,0.005814
312,13,21,0,1,1,7,7,1.507937
58,0,1,0,0,0,1,1,0.001041
120,9,0,0,0,1,3,3,0.006855
93,0,24,0,0,2,1,1,0.005814
186,17,22,0,1,1,4,3,0.4
3,0,0,0,0,0,0,0,0.005814
319,21,17,0,1,1,7,6,1.972222
77,3,4,0,0,0,1,1,0.166667
4,0,3,0,0,0,0,0,0.005814
18,0,1,0,0,1,0,0,0.005814
178,8,7,0,1,1,2,2,0.5
183,16,5,0,1,1,2,1,0.038462
6,0,2,0,0,0,0,0,0.005814
227,8,4,0,0,1,2,3,0.052632
61,1,4,0,0,1,0,0,1
223,3,4,0,1,1,3,2,0.334374
429,48,43,0,1,1,9,6,1.9
19,0,11,0,0,0,0,0,0.005814
30,1,0,0,0,0,0,0,0.005814
166,28,0,0,0,1,1,0,0.084374
4,0,0,0,0,0,0,0,0.005814
6,2,0,0,0,0,0,0,0.005814
16,0,0,0,0,0,0,0,0.005814
35,0,0,0,0,1,0,0,0.005814
53,2,1,0,0,0,1,1,0.001041
38,2,0,0,0,1,0,0,0.005814
11,0,5,0,0,0,0,0,0.005814
31,1,1,0,0,0,0,0,0.005814
85,3,2,0,0,0,1,1,0.005814
180,15,6,0,0,2,0,0,0.005814
111,0,9,0,1,1,0,0,0.005814
7,0,2,0,0,0,0,0,0.001041
7,0,2,0,0,0,0,0,0.005814
20,0,1,0,0,0,0,0,0.001041
23,0,1,0,0,1,0,0,0.005814
32,1,2,0,0,0,0,0,0.005814
51,0,1,0,0,0,0,0,0.005814
75,0,0,0,0,1,0,0,0.005814
6,0,0,0,0,0,0,0,0.005814
62,0,0,0,0,0,0,0,0.005814
30,0,3,0,0,0,0,0,0.005814
67,2,4,0,0,0,0,0,0.005814
11,0,1,0,0,0,0,0,0.001041
24,0,8,0,0,0,0,0,1
87,2,10,0,0,0,0,0,1.001041
324,28,31,0,1,1,7,5,0.25
123,3,2,0,0,1,3,2,1
409,24,23,0,1,1,9,5,1
172,19,4,0,1,1,6,3,1
443,4,32,0,1,1,5,4,2
228,43,5,1,0,1,2,1,1
178,2,0,0,0,1,0,0,0.076923
22,0,0,0,0,0,0,0,1.576923
140,1,0,0,0,1,0,0,1.083333
14,0,1,0,0,0,0,0,0.076923
95,2,1,0,0,1,1,0,1.083333
41,0,0,0,0,0,1,1,1
20,0,0,0,0,0,0,0,0.166667
89,4,1,0,0,1,0,0,0.083333
63,0,0,0,0,1,0,0,0.076923
84,3,0,0,0,1,1,0,1
85,2,0,0,0,1,0,0,0.083333
228,13,4,0,1,1,0,0,0.24359
236,0,0,0,1,1,0,0,0.083333
51,1,1,0,0,0,0,0,0.083333
10,0,0,0,0,0,0,0,0.083333
70,2,0,0,0,1,0,0,1
57,0,0,0,0,1,0,0,0.166667
14,0,0,0,0,0,0,0,1
56,0,0,0,0,0,1,1,0.166667
77,3,1,0,0,1,1,0,1.076923
60,4,0,0,0,1,1,1,0.5
157,0,0,0,1,1,0,0,0.083333
118,1,1,0,0,1,0,0,0.076923
164,23,1,0,1,1,0,0,1
138,0,7,0,0,1,0,0,0.020408
349,0,0,0,0,1,0,0,0.083333
212,0,0,0,1,1,0,0,0.076923
24,0,0,0,0,0,0,0,0.083333
206,1,1,0,0,1,0,0,0.166667
49,18,0,0,0,1,0,0,0.020408
57,7,0,0,0,1,0,0,0.076923
250,19,73,0,1,1,0,0,0.076923
57,0,0,0,0,1,0,0,0.083333
118,0,2,0,1,1,0,0,0.083333
67,0,2,0,0,1,1,1,0.076923
44,0,6,0,1,1,0,0,0.076923
94,17,45,0,0,1,2,0,0.5
151,1,0,0,1,1,0,0,0.5
125,0,3,0,0,0,0,0,1
240,7,0,0,1,1,1,1,0.142857
176,0,4,0,1,1,5,0,0.142857
7,0,1,0,0,0,0,0,0.111111
6,0,4,0,0,0,0,0,0.111111
19,0,10,0,0,1,0,0,0.333333
7,0,4,0,0,0,0,0,0.111111
13,0,1,0,0,0,0,0,0.142857
50,8,6,0,0,1,1,0,1
9,0,1,0,0,0,0,0,0.111111
21,0,18,0,0,1,0,0,0.333333
157,20,41,0,0,1,5,5,0.2
27,0,2,0,0,1,0,0,0.111111
96,13,23,0,0,1,0,1,0.111111
19,0,7,0,0,1,0,0,0.2
289,51,65,1,1,1,6,5,0.111111
15,0,1,0,0,0,0,0,0.142857
213,2,40,0,1,1,3,2,0.333333
91,12,13,0,0,1,4,4,0.2
35,0,3,0,0,1,0,0,0.5
35,0,2,0,0,1,0,0,0.2
8,0,0,0,0,0,0,0,0.111111
265,24,73,0,1,1,3,3,1.611111
115,0,21,0,0,1,2,0,0.333333
435,39,82,1,1,1,7,8,0.333333
315,8,85,0,1,4,0,0,0.5
31,1,8,0,0,1,0,0,1
2,0,0,0,0,0,0,0,0.5
30,0,5,0,0,1,0,0,0.5
332,21,80,0,1,1,5,5,1
25,1,5,0,0,0,0,0,0.2
114,6,3,0,0,1,2,2,3.861111
190,13,8,0,0,1,2,0,0.912338
300,29,20,0,1,1,2,2,1.071429
51,0,0,0,0,1,0,0,0.071429
136,30,43,0,0,1,4,3,0.5
55,0,3,0,0,1,0,0,0.375
7,0,0,0,0,0,0,0,0.5
9,0,2,0,0,0,0,0,0.5
23,0,0,0,0,1,0,0,0.071429
7,0,1,0,0,0,0,0,0.071429
34,0,0,0,0,1,0,0,0.071429
492,34,13,0,1,1,9,5,7.465873
55,8,6,0,0,1,0,1,3.533333
32,8,7,0,0,0,0,0,0.533333
304,51,49,0,0,1,5,2,0.027778
164,0,4,0,1,1,0,0,2.071429
209,25,64,0,0,0,1,1,1
54,0,6,0,0,0,0,1,0.25
83,18,28,0,1,1,0,0,1.333333
60,32,0,0,0,1,0,0,0.5
144,17,36,0,1,1,1,1,1
27,0,0,0,0,0,0,0,1
10,0,11,0,0,0,0,0,0.375
325,83,32,1,0,1,5,4,4.590909
12,0,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0.071429
6,0,0,0,0,0,0,0,0.071429
70,20,22,0,0,0,0,0,0.5
6,0,0,0,0,0,0,0,0.071429
275,17,30,0,1,1,3,2,0.5
29,0,0,0,0,1,0,0,0.090909
53,2,4,0,0,1,1,0,1
34,4,3,0,0,0,1,1,0.333333
113,8,4,0,1,1,3,4,1.375
604,60,48,0,1,1,8,5,4.571429
22,2,0,0,0,1,0,0,2.5
163,7,12,0,0,1,2,2,1.099206
17,45,0,0,0,0,0,0,0.090909
4,0,6,0,0,0,0,0,0.125
16,2,2,0,0,0,0,0,0.090909
287,73,37,1,0,1,4,3,2.924243
123,22,35,0,0,1,0,2,0.333333
25,2,7,0,0,0,1,0,1.5
29,0,4,0,0,1,0,0,0.027778
26,0,0,0,0,0,0,0,0.071429
5,0,0,0,0,0,0,0,0.125
60,5,0,0,0,1,0,0,0.333333
43,1,0,0,0,1,0,0,0.333333
45,0,6,0,0,1,1,1,0.5
33,5,5,0,0,1,0,0,0.5
29,0,0,0,0,1,0,0,0.071429
55,1,1,0,0,0,0,0,0.5
90,3,0,0,1,1,0,0,0.5
12,0,8,0,0,0,0,0,0.090909
1089,67,154,2,1,1,17,14,0.5
502,78,6,0,1,1,10,8,1
11,0,2,0,0,0,0,0,0.166667
128,10,16,0,0,0,0,0,0.1
254,29,16,0,1,1,3,3,1
694,159,132,2,1,2,16,11,3.15
332,53,15,0,0,2,8,6,2.577307
67,0,5,0,0,1,1,0,0.142857
27,2,13,0,0,1,0,0,0.090909
203,7,81,0,0,1,0,0,0.434524
5,0,0,0,0,0,0,0,1
1528,183,133,0,1,1,23,17,0.5
408,43,18,0,1,2,8,3,0.052632
73,12,14,0,0,1,0,0,0.125
53,5,1,0,0,1,2,2,0.142857
19,0,0,0,0,0,0,0,0.233766
7,0,0,0,0,0,0,0,0.233766
113,18,22,0,0,1,3,0,0.166667
12,0,5,0,0,0,0,0,0.1
7,0,0,0,0,0,0,0,1
367,132,83,0,0,1,10,7,1.142857
98,20,0,0,0,1,0,0,0.233766
163,25,34,0,0,1,5,5,0.233766
41,7,14,0,0,0,0,0,0.5
433,226,182,1,1,1,1,1,0.25
26,0,0,0,0,0,0,0,0.5
14,0,0,0,0,0,0,0,0.166667
156,40,13,0,0,1,4,2,1
202,64,28,0,1,1,5,6,0.45
261,20,0,0,1,1,3,3,0.45
116,11,19,0,0,1,0,0,1.066667
461,141,99,0,1,1,8,7,1
326,42,129,0,1,1,0,0,0.5
18,0,4,0,0,1,0,0,0.25
59,0,3,0,0,0,3,3,0.309524
193,25,48,0,0,1,3,3,0.333333
133,6,12,0,0,1,3,1,0.5
144,23,21,0,0,1,0,0,0.090909
4,0,3,0,0,0,0,0,0.2
1385,355,12,2,1,1,20,18,0.111111
432,71,8,1,1,1,5,3,1
331,53,4,0,0,1,9,6,2.2
50,2,9,0,0,0,1,0,0.090909
238,23,40,0,0,1,4,4,0.125
30,1,6,0,0,0,0,0,0.333333
95,15,1,0,1,1,2,2,0.816667
98,0,144,1,0,0,1,1,0.233766
17,0,12,0,0,0,0,0,0.090909
255,14,18,0,1,1,0,0,0.5
12,0,2,0,0,0,0,0,0.111111
149,6,2,0,0,1,4,3,0.5
76,5,15,0,0,1,0,0,0.142857
33,1,2,0,0,1,0,0,0.166667
421,76,16,0,1,1,3,1,0.5
403,44,107,0,1,1,9,9,3.767857
149,26,20,0,1,1,2,1,1
12,0,6,0,0,0,0,0,0.090909
36,0,28,0,0,0,0,0,0.090909
90,15,28,0,0,1,0,0,0.090909
141,25,3,0,0,1,5,3,0.333333
293,71,1,1,1,1,8,6,0.111111
9,0,12,0,0,0,0,0,0.333333
34,3,23,0,0,1,0,0,0.111111
51,3,9,0,0,1,0,0,0.111111
39,0,2,0,0,1,0,0,0.066667
32,5,1,0,0,0,0,1,2
15,0,0,0,0,0,0,0,0.45
128,20,3,0,0,1,3,2,1.2
28,0,2,0,0,0,0,0,0.25
336,73,38,1,0,1,4,4,2.45
28,0,2,0,0,0,0,0,0.1
363,61,56,1,1,1,6,5,2.866667
468,82,31,0,1,1,13,11,2.366667
365,73,36,0,1,1,7,6,0.25
14,2,1,0,0,0,0,0,0.111111
81,3,0,0,0,0,4,1,1
31,1,5,0,0,1,0,0,0.5
60,15,6,0,0,1,0,0,1
15,0,0,0,0,0,0,0,0.25
78,2,44,0,0,1,0,0,0.166667
26,1,9,0,0,0,0,0,0.090909
20,0,7,0,0,0,0,0,0.1
348,66,68,0,0,1,8,5,0.525433
196,19,5,0,0,1,5,2,0.052632
206,34,55,0,0,1,4,4,2.1
242,30,8,0,0,2,4,4,0.2
10,0,0,0,0,0,0,0,0.2
40,1,38,0,0,1,0,0,0.392857
31,0,5,0,0,1,0,0,0.333333
162,20,8,0,1,1,3,3,0.066667
11,0,0,0,0,0,0,0,0.25
21,2,0,0,0,1,0,0,0.2
45,1,25,0,0,1,0,0,0.125
68,13,20,0,0,1,1,1,1.125
155,18,20,0,0,1,4,4,0.111111
136,24,5,0,0,1,3,3,0.111111
63,2,3,0,0,1,0,0,0.090909
87,6,8,0,0,1,0,0,1
174,37,4,0,1,1,3,2,0.111111
419,17,1,0,1,1,6,5,1.5
13,0,5,0,0,0,0,0,0.1
302,82,87,0,0,1,3,0,0.111111
257,5,1,0,0,1,1,1,0.090909
10,0,2,0,0,0,0,0,0.333333
55,1,19,0,0,1,0,0,1.158333
89,10,13,0,1,1,0,0,0.5
660,76,7,2,1,1,5,2,1.5
12,0,15,0,0,0,0,0,0.25
226,26,23,0,0,1,1,1,0.7
452,127,64,1,0,1,12,6,1
8,0,0,0,0,0,0,0,1
415,66,33,1,0,1,5,4,2
589,188,103,0,1,1,13,11,1.066667
15,0,1,0,0,0,0,0,0.2
617,90,194,0,1,1,0,0,0.125
219,15,51,0,1,1,5,2,0.166667
27,2,8,0,0,0,0,0,0.1
126,18,9,0,0,1,3,2,1.111111
214,156,31,1,0,1,4,4,0.566667
56,2,7,0,0,1,0,0,0.066667
1337,347,266,2,1,1,34,23,0.791667
205,15,2,0,0,1,2,1,0.090909
213,22,7,0,0,1,3,1,0.166667
1108,320,160,1,1,1,21,10,2.333333
12,2,8,0,0,0,0,0,0.090909
90,6,16,0,1,1,1,1,0.2
123,9,14,0,0,1,2,1,1
262,111,24,0,1,1,5,5,3.358766
113,7,40,0,0,1,0,0,0.090909
1232,268,149,0,1,1,27,15,3.4
28,0,2,0,0,0,0,0,0.066667
26,1,0,0,0,0,0,0,0.333333
27,0,4,0,0,0,0,0,0.142857
245,39,12,0,1,1,5,4,1.5
165,99,27,0,0,1,3,2,0.066667
19,1,0,0,0,0,0,0,0.052632
77,9,3,0,0,1,3,2,0.333333
268,26,0,0,1,3,3,3,0.090909
125,5,30,0,1,1,0,0,0.333333
160,2,0,0,0,1,0,0,0.5
19,0,4,0,0,1,0,0,0.291667
318,148,63,1,1,1,4,4,1.111111
51,3,0,0,0,1,1,0,1
98,10,5,0,1,1,0,0,0.333333
472,136,49,0,1,1,7,9,1.5
169,107,25,0,0,1,2,2,0.066667
375,160,35,2,1,1,4,4,0.177778
578,189,121,1,1,1,10,10,0.066667
1067,171,39,3,0,1,1,1,0.666667
6,0,1,0,0,0,0,0,0.5
42,3,1,0,0,1,1,0,0.2
20,0,1,0,0,0,0,0,0.5
122,19,3,0,0,1,1,0,0.030303
6,0,1,0,0,0,0,0,0.166667
13,0,0,0,0,0,0,0,0.111111
48,0,10,0,0,0,0,0,0.121795
150,1,3,0,0,1,2,2,0.5
10,0,34,0,0,0,0,0,1.701923
361,40,10,0,1,1,9,7,3.5
124,18,1,0,0,1,2,1,1.5
10,1,0,0,0,0,0,0,0.121795
30,1,8,0,0,0,0,0,0.892857
54,0,5,0,0,1,0,0,0.015873
25,0,17,0,0,0,0,0,0.343972
15,5,0,0,0,0,0,0,0.121795
159,0,20,0,1,1,1,0,1
144,38,35,1,0,1,1,1,1.547619
614,41,36,0,1,2,7,6,0.624542
188,34,56,0,1,1,4,3,1.892399
107,16,0,0,0,1,1,1,1.5
97,10,4,0,1,1,1,1,1
192,14,6,0,0,1,1,1,0.066667
18,0,1,0,0,1,0,0,1.2
202,11,23,0,1,1,0,0,2.333333
99,1,0,0,0,1,0,0,0.166667
118,3,2,0,0,1,0,0,0.166667
64,1,0,0,0,1,0,0,0.166667
91,1,6,0,0,1,2,0,1.142857
93,0,0,0,0,1,2,1,1.142857
107,7,2,0,0,1,0,0,0.015152
272,50,3,0,1,1,6,5,1.129509
357,53,0,0,1,1,8,5,2
60,5,1,0,0,1,0,0,1
31,0,1,0,0,0,0,0,0.2
18,1,2,0,0,0,0,0,0.121795
8,0,1,0,0,0,0,0,0.25
39,7,1,0,0,1,0,0,0.2
18,0,1,0,0,1,0,0,0.038462
191,34,4,0,0,1,2,2,0.25
127,0,8,0,0,1,1,1,4
55,1,7,0,0,1,1,0,0.5
33,0,3,0,0,0,0,0,0.333333
273,22,6,0,1,1,2,2,2
161,10,10,0,0,1,0,0,0.111111
102,11,3,0,0,1,0,0,0.5
34,7,1,0,0,0,0,0,0.076923
83,8,17,0,0,1,1,1,1
41,2,0,0,0,0,0,0,1
77,8,4,0,0,1,0,0,0.333333
86,19,0,0,0,1,1,1,1
83,10,1,0,0,1,2,1,2.5
181,5,10,0,1,1,1,1,0.5
247,47,2,0,1,1,5,5,3.033333
71,2,3,0,1,1,1,1,0.166667
36,1,7,0,0,0,0,0,0.5
149,6,1,0,0,1,2,1,0.5
81,8,0,0,0,1,0,0,1
175,20,3,0,0,1,1,1,0.066667
87,12,2,0,0,1,1,1,0.85989
87,6,2,0,0,1,0,0,0.521429
160,25,2,0,0,1,2,2,0.321429
20,1,1,0,0,0,0,0,1
69,0,1,0,0,1,0,0,1.5
68,6,1,0,0,1,1,1,0.068765
32,0,3,0,0,1,0,0,0.366667
199,42,4,0,0,1,6,4,0.158009
22,3,1,0,0,0,0,0,0.333333
26,0,3,0,0,1,0,0,0.333333
162,31,3,0,0,1,1,1,0.515873
92,20,2,0,0,1,2,1,0.5
100,18,0,0,0,1,1,1,0.515152
20,0,0,0,0,1,0,0,1.333333
118,4,18,0,1,1,2,2,1
163,6,3,0,1,1,0,0,0.5
204,33,1,0,0,2,2,4,1.083333
575,53,8,0,1,1,9,7,1.25
126,8,2,0,1,1,2,2,0.666667
202,6,2,0,1,1,1,1,2
40,0,2,0,0,0,0,0,2
21,3,1,0,0,0,0,0,0.333333
6,0,4,0,0,0,0,0,0.333333
109,26,1,0,0,1,1,1,1.568765
95,4,0,0,0,1,3,2,2
69,0,5,0,0,0,0,0,0.333333
96,3,4,0,1,1,1,1,0.5
205,5,17,0,1,1,1,1,1
467,77,6,0,1,1,8,8,1.5
252,26,6,0,1,1,1,1,3.721429
29,2,1,0,0,1,0,0,0.45
17,0,3,0,0,0,0,0,1
211,34,1,0,1,1,4,4,0.379509
91,20,1,0,0,1,0,0,0.084638
184,5,4,0,0,1,5,4,0.015152
64,1,1,0,0,1,0,0,0.125
44,0,8,0,0,0,0,0,0.5
371,29,5,0,1,1,4,3,1
23,0,1,0,0,0,0,0,0.5
41,5,2,0,0,0,0,0,0.45
220,38,6,0,0,2,2,1,5.45
183,43,1,0,1,1,3,3,0.204185
268,56,1,0,1,1,3,3,0.5
8,0,1,0,0,0,0,0,0.5
215,13,10,0,1,1,2,2,1
27,1,1,0,0,0,0,0,0.142857
34,0,2,0,0,1,0,0,0.5
491,86,7,0,1,1,9,9,0.205357
27,0,0,0,0,1,0,0,0.47619
24,1,8,0,0,0,0,0,0.666667
45,2,1,0,0,1,0,0,0.5
