Project	File Name	data	bugs
Apache Mina	WriteToClosedSessionException.java	(1,8,20,0,19)	0.0010405828
Apache Mina	AbstractStateContextLookupTest.java	(2,4,23,0,19)	0.0058139535
Apache Mina	CompositeByteArrayRelativeBase.java	(2,13,32,1,27)	0.0058139535
Apache Mina	DemuxingProtocolDecoderBugTest.java	(4,8,51,0,19)	0.0058139535
Apache Mina	ObjectSerializationInputStream.java	(1,21,75,0,19)	0.0058139535
Apache Mina	SerialPortUnavailableException.java	(1,1,6,0,19)	0.0058139535
Apache Mina	ObjectSerializationOutputStream.java	(1,20,62,0,19)	0.0058139535
Apache Mina	CompositeByteArrayRelativeReader.java	(1,12,30,0,23)	0.0058139535
Apache Mina	CompositeByteArrayRelativeWriter.java	(5,19,67,2,35)	0.0058139535
Apache Mina	IoSessionInitializationException.java	(1,4,11,0,19)	0.0010405828
Apache Mina	ConsumeToEndOfSessionDecodingState.java	(1,4,24,0,19)	1.0
Apache Mina	DefaultIoSessionDataStructureFactory.java	(3,19,87,2,20)	1.0010406
Apache Mina	AbstractPollingConnectionlessIoAcceptor.java	(3,42,324,28,23)	0.25
Apache Rave	JpaUser.java	(1,42,178,2,18)	0.07692308
Apache Rave	ViewNames.java	(1,2,22,0,18)	1.5769231
Apache Rave	UserController.java	(2,18,140,1,18)	1.0833334
Apache Rave	UserRepository.java	(1,9,14,0,18)	0.07692308
Apache Rave	ControllerUtils.java	(1,9,95,2,18)	1.0833334
Apache Rave	WidgetValidator.java	(1,6,41,0,18)	1.0
Apache Rave	PersonRepository.java	(1,13,20,0,18)	0.16666667
Apache Rave	WidgetController.java	(1,12,89,4,18)	0.083333336
Apache Rave	JpaUserRepository.java	(1,13,63,0,18)	0.07692308
Apache Rave	ProfileController.java	(1,8,84,3,21)	1.0
Apache Rave	CategoryController.java	(1,9,85,2,15)	0.083333336
Apache Rave	DefaultUserService.java	(2,31,228,13,18)	0.24358974
Apache Rave	UserControllerTest.java	(1,16,236,0,18)	0.083333336
Apache Rave	AdminControllerUtil.java	(1,8,51,1,18)	0.083333336
Apache Rave	AdminHomeController.java	(1,1,10,0,18)	0.083333336
Apache Rave	DataSourcePopulator.java	(1,12,70,2,24)	1.0
Apache Rave	JpaPersonRepository.java	(1,14,57,0,18)	0.16666667
Apache Rave	WidgetValidatorTest.java	(2,3,14,0,18)	1.0
Apache Rave	JpaPersonAssociation.java	(1,10,56,0,18)	0.16666667
Apache Rave	NewAccountController.java	(1,5,77,3,18)	1.0769231
Apache Rave	UserProfileValidator.java	(1,7,60,4,18)	0.5
Apache Rave	WidgetControllerTest.java	(1,9,157,0,18)	0.083333336
Apache Rave	JpaUserRepositoryTest.java	(1,14,118,1,18)	0.07692308
Apache Rave	ProfileControllerTest.java	(1,6,164,23,18)	1.0
Apache Rave	WidgetStoreController.java	(1,14,138,0,28)	0.020408163
Apache Rave	CategoryControllerTest.java	(1,20,349,0,15)	0.083333336
Apache Rave	DefaultUserServiceTest.java	(1,20,212,0,18)	0.07692308
Apache Rave	AdminHomeControllerTest.java	(1,2,24,0,18)	0.083333336
Apache Rave	JpaPersonRepositoryTest.java	(1,29,206,1,18)	0.16666667
Apache Rave	RavePermissionEvaluator.java	(2,7,49,18,30)	0.020408163
Apache Rave	DefaultNewAccountService.java	(1,3,57,7,18)	0.07692308
Apache Rave	NewAccountControllerTest.java	(1,12,250,19,18)	0.07692308
Apache Rave	PortalPreferenceController.java	(1,5,57,0,18)	0.083333336
Apache Rave	PortalPreferenceControllerTest.java	(1,7,118,0,18)	0.083333336
Apache Rave	OpenIDAuthenticationFailureHandler.java	(1,2,67,0,18)	0.07692308
Apache Rave	OpenIDAuthenticationFailureHandlerTest.java	(1,2,44,0,18)	0.07692308
Apache Rave	DefaultWidgetCommentPermissionEvaluator.java	(1,10,94,17,15)	0.5
Apache Rave	DefaultWidgetCommentPermissionEvaluatorTest.java	(1,11,151,1,15)	0.5
Apache Aries	HTMLOutput.java	(1,5,125,0,18)	1.0
Apache Aries	BundleState.java	(3,40,240,7,23)	0.14285715
Apache Aries	JMXAgentImpl.java	(1,12,176,0,16)	0.14285715
Apache Aries	WabConversion.java	(1,2,7,0,18)	0.11111111
Apache Aries	BundleConverter.java	(1,1,6,0,18)	0.11111111
Apache Aries	BundleFramework.java	(1,10,19,0,18)	0.33333334
Apache Aries	BundleConversion.java	(1,2,7,0,18)	0.11111111
Apache Aries	JMXThreadFactory.java	(1,2,13,0,16)	0.14285715
Apache Aries	TxInterceptorImpl.java	(1,6,50,8,18)	1.0
Apache Aries	WarToWabConverter.java	(2,2,9,0,18)	0.11111111
Apache Aries	DeploymentMetadata.java	(1,11,21,0,18)	0.33333334
Apache Aries	ObjectFactoryHelper.java	(3,12,157,20,21)	0.2
Apache Aries	WabConverterService.java	(2,4,27,0,18)	0.11111111
Apache Aries	AriesApplicationImpl.java	(1,13,96,13,18)	0.11111111
Apache Aries	ProviderAdminService.java	(1,4,19,0,18)	0.2
Apache Aries	WarToWabConverterImpl.java	(3,20,289,51,18)	0.11111111
Apache Aries	BlueprintThreadFactory.java	(1,2,15,0,16)	0.14285715
Apache Aries	DeploymentMetadataImpl.java	(1,24,213,2,18)	0.33333334
Apache Aries	DirObjectFactoryHelper.java	(2,7,91,12,18)	0.2
Apache Aries	DelayedLookupDataSource.java	(1,10,35,0,18)	0.5
Apache Aries	OSGiObjectFactoryBuilder.java	(1,5,35,0,18)	0.2
Apache Aries	WarToWabConverterService.java	(1,1,8,0,18)	0.11111111
Apache Aries	AriesApplicationManagerImpl.java	(1,18,265,24,21)	1.6111112
Apache Aries	ModelledResourceManagerImpl.java	(1,7,115,0,18)	0.33333334
Apache Aries	BlueprintAnnotationScannerImpl.java	(1,18,435,39,16)	0.33333334
Apache Aries	AriesApplicationManagerImplTest.java	(6,28,315,8,24)	0.5
Apache Aries	TempBundleDelegatingClassLoader.java	(1,4,31,1,18)	1.0
Apache Axiom	AXIOMUtil.java	(1,0,2,0,18)	0.5
Apache Axiom	CopyUtils.java	(1,3,30,0,18)	0.5
Apache Axiom	StAXUtils.java	(11,48,332,21,22)	1.0
Apache Axiom	OMBodyTest.java	(1,2,25,1,21)	0.2
Apache Axiom	OMNodeImpl.java	(1,17,114,6,18)	3.8611112
Apache Axiom	OMTextImpl.java	(1,31,190,13,25)	0.91233766
Apache Axiom	ParentNode.java	(1,40,300,29,21)	1.0714285
Apache Axiom	SpacesTest.java	(1,4,51,0,18)	0.071428575
Apache Axiom	BufferUtils.java	(3,14,136,30,18)	0.5
Apache Axiom	FileAccessor.java	(1,9,55,0,18)	0.375
Apache Axiom	AXIOMUtilTest.java	(1,1,7,0,18)	0.5
Apache Axiom	MTOMConstants.java	(1,0,9,0,27)	0.5
Apache Axiom	OMCommentImpl.java	(1,6,23,0,18)	0.071428575
Apache Axiom	OMContainerEx.java	(1,3,7,0,18)	0.071428575
Apache Axiom	OMDocTypeImpl.java	(1,8,34,0,18)	0.071428575
Apache Axiom	OMElementImpl.java	(1,82,492,34,26)	7.4658732
Apache Axiom	OMStAXWrapper.java	(1,9,55,8,18)	3.5333333
Apache Axiom	OMWrapperTest.java	(1,1,32,8,18)	0.53333336
Apache Axiom	StAXOMBuilder.java	(1,31,304,51,27)	0.027777778
Apache Axiom	OMDocumentImpl.java	(1,44,164,0,18)	2.0714285
Apache Axiom	OMOutputFormat.java	(1,37,209,25,25)	1.0
Apache Axiom	VMShutdownHook.java	(1,7,54,0,24)	0.25
Apache Axiom	AttachmentsTest.java	(1,2,83,18,18)	1.3333334
Apache Axiom	ElementImplTest.java	(1,11,60,32,18)	0.5
Apache Axiom	MIMEOutputUtils.java	(2,13,144,17,18)	1.0
Apache Axiom	OMNamespaceImpl.java	(1,7,27,0,20)	1.0
Apache Axiom	LifecycleManager.java	(1,5,10,0,18)	0.375
Apache Axiom	OMSerializerUtil.java	(1,17,325,83,30)	4.590909
Apache Axiom	SOAPBuilderHelper.java	(1,2,12,0,18)	1.0
Apache Axiom	SOAPFaultCodeTest.java	(1,1,6,0,18)	0.071428575
Apache Axiom	SOAPFaultTextTest.java	(1,1,6,0,18)	0.071428575
Apache Axiom	OMOutputFormatTest.java	(1,9,70,20,18)	0.5
Apache Axiom	SOAPFaultValueTest.java	(1,1,6,0,18)	0.071428575
Apache Axiom	MTOMXMLStreamWriter.java	(3,62,275,17,19)	0.5
Apache Axiom	SOAPFaultDetailImpl.java	(1,7,29,0,18)	0.09090909
Apache Axiom	SOAPHeaderBlockImpl.java	(1,12,53,2,18)	1.0
Apache Axiom	CachedFileDataSource.java	(1,4,34,4,18)	0.33333334
Apache Axiom	LifecycleManagerImpl.java	(3,10,113,8,30)	1.375
Apache Axiom	OMSourcedElementImpl.java	(2,116,604,60,18)	4.571429
Apache Axiom	OMSourcedElementTest.java	(1,2,22,2,18)	2.5
Apache Axiom	StAXSOAPModelBuilder.java	(1,18,163,7,21)	1.0992063
Apache Axiom	DefaultNSHandlingTest.java	(1,1,17,45,19)	0.09090909
Apache Axiom	LifecycleEventHandler.java	(1,1,4,0,18)	0.125
Apache Axiom	OMFaultSerializerTest.java	(1,2,16,2,18)	0.09090909
Apache Axiom	StreamingOMSerializer.java	(1,15,287,73,29)	2.9242425
Apache Axiom	AttachmentCacheMonitor.java	(3,16,123,22,18)	0.33333334
Apache Axiom	OMChildrenQNameIterator.java	(1,4,25,2,19)	1.5
Apache Axiom	MTOMStAXSOAPModelBuilder.java	(1,6,29,0,31)	0.027777778
Apache Axiom	SOAPFaultSubCodeTestCase.java	(1,2,26,0,18)	0.071428575
Apache Axiom	LifecycleEventDefinitions.java	(1,0,5,0,18)	0.125
Apache Axiom	NoNamespaceSerializerTest.java	(1,6,60,5,18)	0.33333334
Apache Axiom	StreamingOMSerializerTest.java	(1,3,43,1,18)	0.33333334
Apache Axiom	MultipartAttachmentStreams.java	(1,2,45,0,18)	0.5
Apache Axiom	PdfAttachmentStreamingTest.java	(1,3,33,5,18)	0.5
Apache Axiom	OMProcessingInstructionImpl.java	(1,8,29,0,18)	0.071428575
Apache Axiom	IncomingAttachmentInputStream.java	(1,13,55,1,18)	0.5
Apache Camel	MyRoute.java	(1,1,6,0,16)	0.5
Apache Camel	CamelJob.java	(1,2,42,3,16)	0.2
Apache Camel	OgnlTest.java	(1,4,20,0,16)	0.5
Apache Camel	Splitter.java	(3,16,122,19,16)	0.030303031
Apache Camel	TestPojo.java	(1,1,6,0,16)	0.16666667
Apache Camel	CsvRecord.java	(0,0,13,0,56)	0.11111111
Apache Camel	JmsBroker.java	(2,7,48,0,16)	0.12179487
Apache Camel	SmppUtils.java	(1,9,150,1,26)	0.5
Apache Camel	CxfBinding.java	(1,6,10,0,16)	1.7019231
Apache Camel	JmsBinding.java	(1,20,361,40,16)	3.5
Apache Camel	JmsMessage.java	(1,22,124,18,16)	1.5
Apache Camel	LoanBroker.java	(1,2,10,1,16)	0.12179487
Apache Camel	MethodInfo.java	(1,6,30,1,16)	0.89285713
Apache Camel	ObjectPool.java	(1,12,54,0,16)	0.015873017
Apache Camel	PersonType.java	(1,6,25,0,16)	0.34397164
Apache Camel	CamelClient.java	(1,2,15,5,16)	0.12179487
Apache Camel	CxfBeanTest.java	(1,13,159,0,16)	1.0
Apache Camel	CxfConsumer.java	(3,13,144,38,16)	1.5476191
Apache Camel	CxfEndpoint.java	(5,106,614,41,16)	0.6245421
Apache Camel	CxfProducer.java	(1,11,188,34,16)	1.8923993
Apache Camel	FtpConsumer.java	(1,8,107,16,16)	1.5
Apache Camel	FtpEndpoint.java	(1,19,97,10,16)	1.0
Apache Camel	GenericFile.java	(1,37,192,14,16)	0.06666667
Apache Camel	HttpBinding.java	(1,10,18,0,16)	1.2
Apache Camel	IOConverter.java	(5,61,202,11,16)	2.3333333
Apache Camel	IrcConsumer.java	(2,16,99,1,16)	0.16666667
Apache Camel	IrcEndpoint.java	(1,26,118,3,16)	0.16666667
Apache Camel	IrcProducer.java	(2,9,64,1,16)	0.16666667
Apache Camel	JcrEndpoint.java	(1,22,91,1,16)	1.1428572
Apache Camel	JcrProducer.java	(1,8,93,0,16)	1.1428572
Apache Camel	JmsConsumer.java	(3,20,107,7,16)	0.015151516
Apache Camel	JmsProducer.java	(3,23,272,50,16)	1.1295093
Apache Camel	MailBinding.java	(1,30,357,53,16)	2.0
Apache Camel	MailMessage.java	(1,12,60,5,16)	1.0
Apache Camel	MinaUdpTest.java	(2,4,31,0,16)	0.2
Apache Camel	MyActivator.java	(1,2,18,1,16)	0.12179487
Apache Camel	MyProcessor.java	(1,1,8,0,16)	0.25
Apache Camel	Resequencer.java	(3,9,39,7,16)	0.2
Apache Camel	RmiProducer.java	(1,2,18,0,16)	0.03846154
Apache Camel	RoutingSlip.java	(5,26,191,34,19)	0.25
Apache Camel	SmppBinding.java	(1,9,127,0,16)	4.0
Apache Camel	SmppMessage.java	(1,12,55,1,16)	0.5
Apache Camel	XmppMessage.java	(1,8,33,0,16)	0.33333334
Apache Camel	XsltBuilder.java	(2,49,273,22,16)	2.0
Apache Camel	CamelContext.java	(1,123,161,10,32)	0.11111111
Apache Camel	CsvRouteTest.java	(2,6,102,11,32)	0.5
Apache Camel	CxfConstants.java	(1,0,34,7,16)	0.07692308
Apache Camel	CxfConverter.java	(1,9,83,8,16)	1.0
Apache Camel	EndpointLink.java	(1,11,41,2,16)	1.0
Apache Camel	FeedEndpoint.java	(1,27,77,8,16)	0.33333334
Apache Camel	FileConsumer.java	(1,5,86,19,16)	1.0
Apache Camel	FileEndpoint.java	(1,16,83,10,16)	2.5
Apache Camel	HttpEndpoint.java	(1,51,181,5,16)	0.5
Apache Camel	HttpProducer.java	(1,13,247,47,16)	3.0333333
Apache Camel	IrcComponent.java	(1,7,71,2,16)	0.16666667
Apache Camel	IrcRouteTest.java	(3,7,36,1,16)	0.5
Apache Camel	JdbcProducer.java	(1,13,149,6,16)	0.5
Apache Camel	LdapProducer.java	(1,6,81,8,16)	1.0
Apache Camel	ManagedRoute.java	(2,29,175,20,16)	0.06666667
Apache Camel	MinaConsumer.java	(2,6,87,12,16)	0.8598901
Apache Camel	MinaEndpoint.java	(1,21,87,6,19)	0.5214286
Apache Camel	MinaProducer.java	(2,19,160,25,16)	0.32142857
Apache Camel	MyAggregator.java	(1,1,20,1,16)	1.0
Apache Camel	NIOConverter.java	(1,12,69,0,16)	1.5
Apache Camel	RegistryBean.java	(1,15,68,6,16)	0.06876457
Apache Camel	RouteContext.java	(1,21,32,0,36)	0.36666667
Apache Camel	RouteService.java	(1,19,199,42,16)	0.15800866
Apache Camel	RssComponent.java	(1,2,22,3,16)	0.33333334
Apache Camel	ScheduledJob.java	(1,1,26,0,16)	0.33333334
Apache Camel	SedaConsumer.java	(3,23,162,31,16)	0.515873
Apache Camel	SedaProducer.java	(2,11,92,20,19)	0.5
Apache Camel	SftpConsumer.java	(1,7,100,18,16)	0.5151515
Apache Camel	SftpEndpoint.java	(1,7,20,0,16)	1.3333334
Apache Camel	SmppProducer.java	(3,13,118,4,16)	1.0
Apache Camel	SplitterTest.java	(12,23,163,6,16)	0.5
Apache Camel	TryProcessor.java	(7,30,204,33,16)	1.0833334
Apache Camel	XPathBuilder.java	(8,91,575,53,20)	1.25
Apache Camel	XmppConsumer.java	(3,12,126,8,16)	0.6666667
Apache Camel	XmppEndpoint.java	(3,51,202,6,20)	2.0
Apache Camel	AMQPRouteTest.java	(2,7,40,0,16)	2.0
Apache Camel	AtomComponent.java	(1,2,21,3,16)	0.33333334
Apache Camel	BatchConsumer.java	(1,3,6,0,16)	0.33333334
Apache Camel	BeanProcessor.java	(1,18,109,26,16)	1.5687646
Apache Camel	CacheProducer.java	(1,7,95,4,16)	2.0
Apache Camel	CamelJaxbTest.java	(2,7,69,0,16)	0.33333334
Apache Camel	CsvDataFormat.java	(1,14,96,3,16)	0.5
Apache Camel	CxfRsEndpoint.java	(1,48,205,5,26)	1.0
Apache Camel	FtpOperations.java	(1,27,467,77,16)	1.5
Apache Camel	MinaComponent.java	(1,17,252,26,16)	3.7214286
Apache Camel	MinaConverter.java	(1,6,29,2,16)	0.45
Apache Camel	MockXpathTest.java	(2,3,17,0,16)	1.0
Apache Camel	ProducerCache.java	(3,29,211,34,16)	0.3795094
Apache Camel	SendProcessor.java	(4,16,91,20,16)	0.08463758
Apache Camel	ServiceHelper.java	(1,21,184,5,16)	0.015151516
Apache Camel	SmppSmCommand.java	(1,7,64,1,16)	0.125
Apache Camel	SmppUtilsTest.java	(1,5,44,0,16)	0.5
Apache Camel	XQueryBuilder.java	(4,66,371,29,16)	1.0
Apache Camel	ZipDataFormat.java	(1,5,23,0,16)	0.5
Apache Camel	AggregatorTest.java	(2,6,41,5,16)	0.45
Apache Camel	BatchProcessor.java	(2,34,220,38,16)	5.45
Apache Camel	DefaultChannel.java	(1,25,183,43,16)	0.20418471
Apache Camel	ExchangeHelper.java	(1,46,268,56,16)	0.5
Apache Camel	GzipDataFormat.java	(1,1,8,0,16)	0.5
Apache Camel	JaxbDataFormat.java	(3,43,215,13,16)	1.0
Apache Camel	ManagedCBRTest.java	(2,3,27,1,16)	0.14285715
Apache Camel	OgnlExpression.java	(1,6,34,0,16)	0.5
Apache Camel	SftpOperations.java	(4,35,491,86,19)	0.20535715
Apache Camel	SoapClientTest.java	(2,3,27,0,16)	0.47619048
Apache Camel	TestCxfFeature.java	(2,3,24,1,16)	0.6666667
Apache Camel	TimerComponent.java	(1,3,45,2,16)	0.5
Apache Camel	ValidationTest.java	(2,6,45,6,16)	0.25
Apache Camel	BindyCsvFactory.java	(1,16,303,44,16)	0.11111111
Apache Camel	CamelCxfExample.java	(1,2,14,3,16)	0.12179487
Apache Camel	CamelFileClient.java	(1,2,16,3,16)	0.12179487
Apache Camel	ChoiceProcessor.java	(1,11,83,3,16)	0.015873017
Apache Camel	ConvertBodyTest.java	(4,13,81,5,16)	0.33333334
Apache Camel	CxfBeanEndpoint.java	(1,21,117,6,16)	0.04761905
Apache Camel	DefaultExchange.java	(1,48,229,35,16)	0.11111111
Apache Camel	FilterProcessor.java	(1,7,39,1,16)	0.25
Apache Camel	JcrAuthTestBase.java	(1,3,47,2,16)	0.14285715
Apache Camel	MagicAnnotation.java	(0,0,7,0,19)	0.16666667
Apache Camel	ObjectConverter.java	(1,25,132,3,16)	0.6666667
Apache Camel	PipelineMEPTest.java	(4,6,46,8,16)	0.16666667
Apache Camel	QuartzComponent.java	(2,35,283,34,16)	0.2
Apache Camel	QuartzRouteTest.java	(2,3,17,3,16)	0.2
Apache Camel	QuickfixjEngine.java	(3,41,288,14,16)	0.5
Apache Camel	ResequencerTest.java	(2,8,39,3,16)	0.33333334
Apache Camel	RmiRegistryBean.java	(1,3,27,0,16)	0.03846154
Apache Camel	SmppBindingTest.java	(2,18,236,6,16)	1.5
Apache Camel	SmppMessageTest.java	(1,12,83,0,16)	1.125
Apache Camel	SoapMarshalTest.java	(2,5,45,2,16)	0.33333334
Apache Camel	XPathToFileTest.java	(2,4,27,0,16)	0.33333334
Apache Camel	BridgeMethodTest.java	(7,13,45,0,16)	1.0
Apache Camel	CamelDestination.java	(4,28,151,12,16)	1.3333334
Apache Camel	ChoiceDefinition.java	(2,23,123,11,16)	0.14285715
Apache Camel	CxfEndpointUtils.java	(1,12,104,5,16)	0.14285715
Apache Camel	CxfMessageHelper.java	(1,2,32,3,16)	0.5
Apache Camel	CxfWsdlFirstTest.java	(1,3,14,0,16)	0.47619048
Apache Camel	IrcConfiguration.java	(1,58,293,14,19)	1.1666666
Apache Camel	JXPathExpression.java	(1,7,27,0,16)	0.33333334
Apache Camel	JXPathFilterTest.java	(2,5,21,2,16)	0.33333334
Apache Camel	JaxwsTestHandler.java	(1,9,32,0,16)	0.14285715
Apache Camel	JmsConfiguration.java	(7,174,679,37,16)	1.0461761
Apache Camel	JmsQueueEndpoint.java	(1,15,86,2,16)	2.0
Apache Camel	JmsReconnectTest.java	(4,4,48,3,33)	1.0
Apache Camel	KestrelComponent.java	(1,10,90,37,19)	1.0
Apache Camel	MinaEncodingTest.java	(9,15,96,9,16)	0.071428575
Apache Camel	ObjectHelperTest.java	(3,52,465,2,16)	1.0
Apache Camel	PrinterPrintTest.java	(11,25,200,11,16)	1.0
Apache Camel	StatefulCamelJob.java	(1,0,4,0,16)	0.2
Apache Camel	TimerRestartTest.java	(2,3,21,0,16)	0.5
Apache Camel	VelocityEndpoint.java	(1,15,110,9,16)	2.0
Apache Camel	DeadLetterChannel.java	(1,5,24,4,16)	1.732906
Apache Camel	DefaultCxfBinding.java	(1,20,431,61,16)	0.54761904
Apache Camel	DefaultTimeoutMap.java	(2,20,139,13,16)	0.015873017
Apache Camel	DelegateProcessor.java	(1,11,38,0,16)	0.03102453
Apache Camel	FileConfigureTest.java	(2,7,55,3,16)	2.0
Apache Camel	InterceptStrategy.java	(1,1,6,0,16)	0.1
Apache Camel	JavaSpaceConsumer.java	(2,5,141,1,16)	0.25
Apache Camel	JavaSpaceProducer.java	(1,4,75,1,16)	0.25
Apache Camel	JettyHttpProducer.java	(1,15,142,31,16)	0.2
Apache Camel	LifecycleStrategy.java	(1,15,27,0,16)	0.06666667
Apache Camel	MailConfiguration.java	(1,69,259,13,16)	1.0
Apache Camel	MailFetchSizeTest.java	(2,5,53,6,16)	1.0
Apache Camel	MinaComponentTest.java	(1,2,17,1,16)	0.071428575
Apache Camel	MinaConfiguration.java	(1,41,115,0,16)	0.7
Apache Camel	MinaConverterTest.java	(1,5,46,3,16)	0.5214286
Apache Camel	MinaPayloadHelper.java	(1,5,26,7,16)	0.071428575
Apache Camel	MultiPartFormTest.java	(3,4,39,11,16)	0.5
Apache Camel	RecipientListTest.java	(2,4,20,2,16)	0.33333334
Apache Camel	ResponseProcessor.java	(1,1,13,0,16)	0.34285715
Apache Camel	RssDateComparator.java	(1,2,17,0,16)	1.0
Apache Camel	ScheduledJobState.java	(1,3,12,0,16)	0.33333334
Apache Camel	SoapCxfClientTest.java	(1,6,60,4,16)	0.14285715
Apache Camel	SoapCxfServerTest.java	(1,3,40,3,16)	0.33333334
Apache Camel	SpringDelayerTest.java	(1,1,7,0,16)	0.33333334
Apache Camel	StreamResequencer.java	(2,22,114,3,16)	1.8666667
Apache Camel	XmppRouteChatTest.java	(2,5,34,1,16)	0.6666667
Apache Camel	AggregateProcessor.java	(7,67,587,113,16)	0.015873017
Apache Camel	BindyCsvDataFormat.java	(1,7,131,39,16)	0.11111111
Apache Camel	CacheConfiguration.java	(1,28,101,2,16)	0.33333334
Apache Camel	CamelContextHelper.java	(1,20,172,12,16)	0.125
Apache Camel	CamelRouterBuilder.java	(2,6,74,4,16)	0.07417583
Apache Camel	CamelSourceAdapter.java	(3,8,51,3,16)	0.06666667
Apache Camel	CamelTargetAdapter.java	(1,5,55,2,16)	0.06666667
Apache Camel	DefaultHttpBinding.java	(1,21,243,36,16)	0.8333333
Apache Camel	FreemarkerEndpoint.java	(1,12,74,4,16)	1.0
Apache Camel	JettyHttpComponent.java	(3,67,550,60,16)	1.1428572
Apache Camel	JmsResequencerTest.java	(4,15,90,1,16)	0.2
Apache Camel	MulticastProcessor.java	(6,51,526,138,16)	0.030303031
Apache Camel	PythonLanguageTest.java	(1,2,14,1,16)	0.33333334
Apache Camel	RemoteFileConsumer.java	(1,12,72,8,16)	0.18181819
Apache Camel	SimpleOperatorTest.java	(2,40,316,23,16)	1.0
Apache Camel	SoapJaxbDataFormat.java	(1,20,173,7,16)	1.1428572
Apache Camel	SpringCamelContext.java	(1,22,132,15,16)	0.34848484
Apache Camel	StringTemplateTest.java	(3,4,24,2,16)	0.11111111
Apache Camel	UnmarshalProcessor.java	(1,8,52,5,16)	1.0
Apache Camel	CamelFileDataSource.java	(1,4,22,0,16)	0.5
Apache Camel	CustomerTransformer.java	(1,2,28,3,16)	0.07417583
Apache Camel	CxfPayloadConverter.java	(1,10,152,16,16)	1.5
Apache Camel	DefaultCamelContext.java	(1,211,1384,220,16)	3.8179293
Apache Camel	DefaultRouteContext.java	(1,37,196,21,16)	0.325
Apache Camel	ErrorHandlerSupport.java	(1,6,45,2,16)	1.0
Apache Camel	GenericFileConsumer.java	(2,25,230,71,16)	0.6356602
Apache Camel	GenericFileEndpoint.java	(2,121,445,29,16)	0.39583334
Apache Camel	GenericFileProducer.java	(1,14,173,55,16)	1.0
Apache Camel	JavaspacesXPathTest.java	(3,4,36,0,16)	0.25
Apache Camel	LoggingErrorHandler.java	(1,2,10,0,16)	1.0
Apache Camel	ObjectConverterTest.java	(1,11,76,0,16)	0.33333334
Apache Camel	OtherwiseDefinition.java	(1,5,23,0,16)	0.14285715
Apache Camel	PersonMultiPartImpl.java	(1,1,6,0,16)	0.04761905
Apache Camel	ProcessorDefinition.java	(1,197,981,93,16)	0.14285715
Apache Camel	QuickfixjEngineTest.java	(5,34,350,9,16)	0.5
Apache Camel	SmppSubmitSmCommand.java	(1,5,155,2,16)	0.125
Apache Camel	UnitOfWorkProcessor.java	(2,13,100,20,16)	0.3718129
Apache Camel	AsyncProcessorHelper.java	(2,5,44,6,16)	0.06876457
Apache Camel	BindyAbstractFactory.java	(1,19,138,10,16)	0.11111111
Apache Camel	CXFGreeterRouterTest.java	(1,3,17,0,16)	0.16666667
Apache Camel	CamelDestinationTest.java	(6,16,173,25,16)	0.33333334
Apache Camel	CustomerServicesTest.java	(2,3,36,4,18)	1.0
Apache Camel	DefaultTypeConverter.java	(1,2,12,2,16)	1.0
Apache Camel	IrcConfigurationTest.java	(1,7,124,17,16)	0.16666667
Apache Camel	MinaLoggerOptionTest.java	(4,6,67,3,16)	0.2
Apache Camel	PrinterConfiguration.java	(1,36,230,4,16)	1.0
Apache Camel	PythonExpressionTest.java	(2,4,30,0,16)	0.33333334
Apache Camel	ScheduledRoutePolicy.java	(1,22,193,1,16)	0.33333334
Apache Camel	SmppReplaceSmCommand.java	(1,3,56,0,16)	0.125
Apache Camel	SpringHttpsRouteTest.java	(1,8,73,2,16)	0.14285715
Apache Camel	CamelNamespaceHandler.java	(4,47,590,26,16)	1.1111112
Apache Camel	DeadLetterChannelTest.java	(3,7,67,4,16)	0.5
Apache Camel	DefaultRestletBinding.java	(1,7,245,32,16)	1.5
Apache Camel	DelayProcessorSupport.java	(3,17,117,16,16)	0.030303031
Apache Camel	JAXRSClientServerTest.java	(1,5,41,1,16)	0.12179487
Apache Camel	JaxWSCamelConduitTest.java	(3,6,21,2,16)	0.5
Apache Camel	OsgiComponentResolver.java	(1,3,43,3,16)	1.0
Apache Camel	ScheduledPollConsumer.java	(1,34,197,27,16)	0.48414502
Apache Camel	ScheduledPollEndpoint.java	(1,6,52,3,16)	1.0
Apache Camel	StreamResequencerTest.java	(4,12,81,3,16)	1.3333334
Apache Camel	XmppGroupChatProducer.java	(1,7,78,6,16)	0.33333334
Apache Camel	CacheConfigurationTest.java	(1,1,15,0,16)	0.33333334
Apache Camel	CamelBeanPostProcessor.java	(3,15,87,19,16)	0.05882353
Apache Camel	CxfProducerContextTest.java	(3,7,53,5,16)	0.5
Apache Camel	DelegateAsyncProcessor.java	(1,14,51,1,16)	0.06876457
Apache Camel	HttpTwoServerPortsTest.java	(4,5,32,0,16)	0.14285715
Apache Camel	JmsToFileMessageIdTest.java	(4,6,36,4,16)	0.5
Apache Camel	MultiPartCxfServerTest.java	(4,7,97,0,16)	0.25
Apache Camel	PipelineConcurrentTest.java	(4,5,38,3,16)	0.25
Apache Camel	ProducerLocalRouteTest.java	(1,8,67,0,16)	0.5
Apache Camel	RedeliveryErrorHandler.java	(7,44,545,176,16)	0.5613276
Apache Camel	SampleInitializingBean.java	(1,3,12,0,16)	0.25
Apache Camel	SmppSubmitMultiCommand.java	(1,4,146,2,16)	0.125
